baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000038398.8	446.895068388012	-0.649621979015315	0.119964444038612	-5.41512099040135	6.12472765106797e-08	4.22126447975437e-07
ENSMUSG00000028980.14	1220.00723374908	-0.740027313203758	0.136708304953022	-5.41318476195035	6.1913546652833e-08	4.26573842616552e-07
ENSMUSG00000020721.16	946.702568204124	0.531239673672869	0.0981429076934172	5.41291965113135	6.20053179990588e-08	4.27061365073152e-07
ENSMUSG00000022142.8	1099.32867730767	0.560091397315792	0.103540665478548	5.40938572035577	6.32412903793567e-08	4.35426567398518e-07
ENSMUSG00000054863.9	105.555281936782	-1.14267831817618	0.211359855974197	-5.40631669580471	6.43340024247499e-08	4.42800067484945e-07
ENSMUSG00000028412.17	1532.19186028027	0.548734401080305	0.101502785433783	5.40610189893046	6.44111609894868e-08	4.43046931743047e-07
ENSMUSG00000037679.9	2960.58425098279	-0.663406619636415	0.12271455824902	-5.406095487792	6.44134653530481e-08	4.43046931743047e-07
ENSMUSG00000027913.5	50.8617838351237	1.90620974786843	0.352619892184509	5.40584859254339	6.45022680108217e-08	4.435076445602e-07
ENSMUSG00000115333.1	23.4851724310351	2.50145322567564	0.462815307337765	5.40486277358599	6.48580286142229e-08	4.45802986670301e-07
ENSMUSG00000002957.11	2948.27841835	0.486453898313626	0.0900151302560045	5.4041348041173	6.51219563552751e-08	4.47465775159218e-07
ENSMUSG00000043410.16	18.162490058016	6.03905152757983	1.11775944941684	5.40281858563625	6.56017994487433e-08	4.50610535246944e-07
ENSMUSG00000016918.15	4069.80953679279	-0.472977586083785	0.0876024385618071	-5.39913721408656	6.6962145833353e-08	4.59799193940169e-07
ENSMUSG00000027933.11	1167.84924800376	0.537041991871413	0.0994736912831656	5.39883445505856	6.70752300129822e-08	4.60420145225891e-07
ENSMUSG00000026923.15	602.743233456539	0.907823370859152	0.168173158570455	5.39814663990404	6.73328253250433e-08	4.62032300719617e-07
ENSMUSG00000034435.6	32.4243356223409	2.15142509191356	0.398563853547039	5.39794332267427	6.74091534828788e-08	4.62399947532741e-07
ENSMUSG00000045532.5	15.2838340560877	4.39210309462019	0.813692587897108	5.39774253808931	6.74846131059011e-08	4.62761390478219e-07
ENSMUSG00000030403.9	2065.48672949294	0.633058341368162	0.117295238722702	5.39713587918755	6.77131074192772e-08	4.64015141030617e-07
ENSMUSG00000050063.18	10.2703344237696	7.04468780582606	1.3052569570798	5.39716549114349	6.77019368827607e-08	4.64015141030617e-07
ENSMUSG00000027447.6	2943.63363286558	-0.791803738514549	0.146740229980657	-5.39595541467341	6.81598719480476e-08	4.66919244133491e-07
ENSMUSG00000024042.7	627.782164545725	0.579633364558365	0.107432307583847	5.39533570109699	6.83955535052065e-08	4.68375884431713e-07
ENSMUSG00000021708.17	25.8360475309818	2.33381334108943	0.432610489676801	5.39472203467143	6.86297130979993e-08	4.69821124525711e-07
ENSMUSG00000028059.16	2127.93486484312	-0.504649636088027	0.0935816635549484	-5.39261236568755	6.94406480276058e-08	4.75212515542454e-07
ENSMUSG00000009575.14	3015.83572255112	0.664059118184984	0.123146610837979	5.39242707262702	6.95123145314427e-08	4.75542845120018e-07
ENSMUSG00000026353.9	1890.72238389445	-0.540148044461812	0.100202050108358	-5.39058875419912	7.02272204147259e-08	4.80110412017929e-07
ENSMUSG00000064127.13	1204.34638871251	0.550305692536859	0.102085825675834	5.39061803040428	7.02157795472039e-08	4.80110412017929e-07
ENSMUSG00000040675.17	834.766343127544	0.531854966515447	0.0986878737789508	5.38926360605093	7.07469708095024e-08	4.83501069839655e-07
ENSMUSG00000030259.12	1119.6454111333	-0.48123996628873	0.0893180655333121	-5.387935390397	7.12716624281473e-08	4.86923206336838e-07
ENSMUSG00000030161.8	1135.41737696372	-0.611655930628332	0.113524973917731	-5.38785352262302	7.13041260881253e-08	4.86981304684525e-07
ENSMUSG00000031357.3	866.955820667746	-0.629796345221412	0.116920249331681	-5.38654637516891	7.18244034624913e-08	4.90369835530781e-07
ENSMUSG00000033031.13	577.09447879013	0.971053563565314	0.180279986537511	5.38636363478575	7.18974310264476e-08	4.907035881842e-07
ENSMUSG00000028536.12	10.2679150596967	7.07912366032394	1.31447894367346	5.38549795293073	7.22443573002255e-08	4.92905861741216e-07
ENSMUSG00000020894.16	724.711533141771	-0.558513657740959	0.103716832279235	-5.3849856910138	7.24504118259307e-08	4.94145845759074e-07
ENSMUSG00000005950.14	68.9765332294522	-1.37096587522891	0.254620644155907	-5.38434689682683	7.27081608790461e-08	4.95737460538951e-07
ENSMUSG00000055415.8	23.1893811580144	2.68653169118725	0.499086170345106	5.38290149240075	7.32946542397789e-08	4.99568694642356e-07
ENSMUSG00000021497.10	813.021217154524	-0.533179608593328	0.0990776975377718	-5.38142913938893	7.38967924933681e-08	5.03503958239258e-07
ENSMUSG00000028433.14	1956.16091202085	0.648018084719045	0.120462836977304	5.37940248610561	7.47334609744322e-08	5.09034046348973e-07
ENSMUSG00000031555.15	4681.25537917276	-0.469884533779206	0.087395964247612	-5.3765015103892	7.59470623505393e-08	5.17126982336587e-07
ENSMUSG00000002014.12	1451.70671969438	-0.526058917224977	0.0978538669193201	-5.37596452533356	7.61737899000377e-08	5.1849707961094e-07
ENSMUSG00000024410.15	689.975617259769	0.637019934726532	0.118512019546343	5.37515044604765	7.6518763743728e-08	5.20670864777794e-07
ENSMUSG00000015766.14	2470.21269241115	-0.511868177998709	0.0952666123942484	-5.37300702874171	7.7434309288017e-08	5.26724342797505e-07
ENSMUSG00000029007.8	548.7902911108	-0.669951729238343	0.124702749579473	-5.37238939395947	7.7700090624822e-08	5.28355417179494e-07
ENSMUSG00000028587.18	121.6472516798	1.11383919594262	0.207380554931116	5.37099149104214	7.83049045473928e-08	5.32116496675919e-07
ENSMUSG00000114832.2	10.0681661169061	7.03907335593843	1.3105727938617	5.37098998919188	7.83055567802053e-08	5.32116496675919e-07
ENSMUSG00000020246.13	519.037467480577	-0.644920858665238	0.120124434781179	-5.36877330444917	7.92739889590813e-08	5.38337395787947e-07
ENSMUSG00000059742.10	25.3153935213614	2.62605890067833	0.489130875590148	5.36882669185405	7.92505291817192e-08	5.38337395787947e-07
ENSMUSG00000073678.4	217.747857695485	0.828187186180514	0.154270619327087	5.36840514281324	7.94359516986668e-08	5.39257086932332e-07
ENSMUSG00000020483.14	1888.66972667309	-0.554198619251251	0.103265416545845	-5.36673978364494	8.01725932712906e-08	5.44076112934552e-07
ENSMUSG00000028782.14	61.7276028715878	1.65988710611846	0.309311508877745	5.36639296785601	8.03268311046149e-08	5.44940868558511e-07
ENSMUSG00000040321.3	186.284961918506	0.952041441314588	0.17744780207602	5.36519151083498	8.08633747884057e-08	5.48397761953402e-07
ENSMUSG00000028057.14	370.103500116193	-0.720268338884148	0.134250236406067	-5.36511784385653	8.0896385480134e-08	5.48438637386166e-07
ENSMUSG00000107728.1	22.0937864938257	2.49222269461834	0.464538862978027	5.36493906804998	8.09765504487529e-08	5.48799062311071e-07
ENSMUSG00000017723.11	33.5500206478081	2.77110664290725	0.516661172381166	5.36348924796476	8.16295128962626e-08	5.53039949872179e-07
ENSMUSG00000047945.6	1473.80854627231	0.701446218662517	0.130879206527387	5.35949320960879	8.34557306499813e-08	5.65224167097924e-07
ENSMUSG00000034839.5	48.341146715417	-1.68705640835116	0.314793912923401	-5.35924088456458	8.3572363366301e-08	5.65825544776838e-07
ENSMUSG00000038677.14	110.141251979552	-1.16705721258279	0.217870120440943	-5.3566648341719	8.47721632932331e-08	5.73757648662991e-07
ENSMUSG00000030400.17	210.932821540764	0.894143387637827	0.166940988476883	5.35604464664855	8.5063498199442e-08	5.75537816545825e-07
ENSMUSG00000096014.1	9.77349533848222	7.02280497651494	1.31156746982244	5.35451293059723	8.57871862623541e-08	5.80241118396788e-07
ENSMUSG00000022098.10	3374.13287455057	-0.668460605645648	0.124866701331457	-5.35339364712799	8.63197788413337e-08	5.83649203243549e-07
ENSMUSG00000037851.13	3543.54824984042	0.475819096127183	0.0888844058520004	5.35323481735885	8.63956142710654e-08	5.83967695397208e-07
ENSMUSG00000017417.14	43.4931446647833	-2.05277550591239	0.383673438403753	-5.35031956982172	8.77990511800004e-08	5.93256554266459e-07
ENSMUSG00000040462.13	1933.1859461762	-0.471293718764865	0.0880999614521631	-5.34953376819319	8.81811069580066e-08	5.95640079402288e-07
ENSMUSG00000026469.14	1219.02716556615	-0.541109286278093	0.101202152493579	-5.34681598113664	8.95149421859236e-08	6.04448903630863e-07
ENSMUSG00000021749.6	10.6536564173553	7.11701246750193	1.33144150458576	5.34534370679408	9.02456403770178e-08	6.09180551532011e-07
ENSMUSG00000049916.12	46.4201899697951	1.90365695498288	0.356174586458852	5.34472988067273	9.05519885186547e-08	6.11045540053671e-07
ENSMUSG00000040274.11	1129.69358002422	0.610643706331786	0.114290308312272	5.34291765722903	9.14623179364934e-08	6.16983608383415e-07
ENSMUSG00000039542.16	1355.24937984575	-0.528707207351812	0.0990066223223054	-5.34011962988358	9.28852678576416e-08	6.26374608230447e-07
ENSMUSG00000040102.10	483.632564882687	0.602769660275597	0.112906076649574	5.3386821875532	9.3624595510175e-08	6.31150880180533e-07
ENSMUSG00000024844.15	1083.25128876116	0.552810206448583	0.103557651159015	5.33818795870265	9.38801085999499e-08	6.32663530269888e-07
ENSMUSG00000023443.13	10.2243053982787	7.04764712433758	1.32036221852457	5.33766191235989	9.41528127550462e-08	6.34290990800899e-07
ENSMUSG00000025047.9	1271.21999156096	0.51262417875445	0.0960409218520288	5.33755995745496	9.42057551575811e-08	6.34437366990668e-07
ENSMUSG00000100826.6	259.08562312612	1.10478129509933	0.207088796182431	5.33481924404106	9.5639781817602e-08	6.43881604982696e-07
ENSMUSG00000032333.6	333.712111330542	-0.739264297554633	0.138590804203149	-5.33415114953087	9.59925401474332e-08	6.46042509435954e-07
ENSMUSG00000051517.14	58.0390072253723	1.5387686688984	0.288567819629745	5.33243336305747	9.69053350744746e-08	6.51969856136609e-07
ENSMUSG00000030861.15	1202.99266195353	-0.60943454478245	0.114291957955397	-5.33226095418089	9.69974120552239e-08	6.52373395110002e-07
ENSMUSG00000030157.5	320.902128822539	-1.17268221727833	0.220026196193774	-5.3297390836388	9.83539648541497e-08	6.61278311498707e-07
ENSMUSG00000022799.4	817.384122203982	-0.581050735953633	0.109050579477705	-5.3282682103714	9.91536301844934e-08	6.66434369543594e-07
ENSMUSG00000042353.9	16.2501840960861	6.74523741515364	1.26622162011666	5.32705910876183	9.98156885583217e-08	6.70662436346409e-07
ENSMUSG00000025920.19	375.347027123197	-0.713500460630584	0.133946442536944	-5.32675931601389	9.99805045789065e-08	6.71547837265788e-07
ENSMUSG00000010080.15	102.309879982044	1.21351716864774	0.227824969685702	5.3265327778683	1.00105222374914e-07	6.72163410892016e-07
ENSMUSG00000002055.9	376.845369480859	0.715606761050218	0.134462033935965	5.32199863487868	1.02633342679832e-07	6.88911060094974e-07
ENSMUSG00000025105.10	114.167471230966	1.07824843260954	0.202622278325008	5.32147028215732	1.02931927722748e-07	6.90687167700514e-07
ENSMUSG00000046818.7	358.648467497936	-0.729933040564099	0.137174953544609	-5.3211830709804	1.03094590344908e-07	6.915503461255e-07
ENSMUSG00000037206.15	306.280675725455	-1.02432835179724	0.19252527454605	-5.32048768252621	1.03489456088967e-07	6.93970041243235e-07
ENSMUSG00000024841.8	400.345020109374	0.684109086968642	0.128594411271865	5.31989749945157	1.03825730586626e-07	6.95995374067669e-07
ENSMUSG00000030657.11	296.537092463404	-0.978811345954567	0.183995900439389	-5.31974540528962	1.03912562038484e-07	6.96347782206461e-07
ENSMUSG00000031207.16	12879.0495903436	-0.460165935146118	0.0865324731503672	-5.31784101844043	1.0500575507653e-07	7.03441651921709e-07
ENSMUSG00000041096.13	676.971968751429	-0.603015337459091	0.113396158111401	-5.31777572981518	1.05043429976414e-07	7.03462179331338e-07
ENSMUSG00000037369.17	764.5334366145	0.555122761320584	0.104404103584777	5.31705883447218	1.05457976984791e-07	7.06005725367545e-07
ENSMUSG00000052087.14	9.54929999062042	6.9923714853063	1.31540974086221	5.31573643412661	1.06226817147238e-07	7.10918689008105e-07
ENSMUSG00000105124.2	133.688390015484	1.08663426763473	0.20456015136668	5.31205252037043	1.08397350793482e-07	7.25206107596288e-07
ENSMUSG00000047044.7	260.562465173289	0.871442975941463	0.164064924249703	5.31157393895569	1.08682458182766e-07	7.26874288438537e-07
ENSMUSG00000072573.2	14.0691512501168	3.97833592147656	0.74908492998538	5.31092772291415	1.0906858307097e-07	7.29216760170221e-07
ENSMUSG00000104348.1	15.620366660276	6.7358622908253	1.26847859226184	5.31018996451055	1.09511029153914e-07	7.31934122838965e-07
ENSMUSG00000034450.8	9.70632811315044	7.02460770550987	1.32303819415544	5.3094519391362	1.09955373030232e-07	7.34662378974182e-07
ENSMUSG00000047181.12	249.977253985102	-0.920872670555885	0.173459366001948	-5.30886680714343	1.10308903762591e-07	7.3678227702092e-07
ENSMUSG00000021276.10	440.321087153301	0.739824109319692	0.139434107024944	5.30590488299497	1.1211541228554e-07	7.48602416131276e-07
ENSMUSG00000021639.17	332.016025053307	0.727943693335256	0.13726639116351	5.30314585504136	1.13823905027776e-07	7.59760548338108e-07
ENSMUSG00000024969.15	1040.2062244442	0.670689842563983	0.126518897779882	5.30110405902248	1.15104454430673e-07	7.68055822817934e-07
ENSMUSG00000042743.13	171.079540388654	1.09230196674688	0.206071769859887	5.30059002011562	1.15429033376832e-07	7.69968855721731e-07
ENSMUSG00000022595.7	25.2138033107698	2.46664628424635	0.465364383655241	5.30046211287567	1.15509935190809e-07	7.70255719407216e-07
ENSMUSG00000024039.15	29.9750060982898	2.25616287026502	0.425687492748172	5.30004500648958	1.1577413794457e-07	7.71764300991598e-07
ENSMUSG00000090356.2	15.3983684661978	6.6922837313096	1.2634398673864	5.29687554117911	1.17800927015878e-07	7.85017652982856e-07
ENSMUSG00000027364.14	13.7539045919324	3.95007221573959	0.745814925384413	5.29631692970426	1.1816168521013e-07	7.87163635495213e-07
ENSMUSG00000015714.11	2066.07376941935	-0.435121826438103	0.082172497487058	-5.29522455498731	1.1887024604311e-07	7.91624426876214e-07
ENSMUSG00000021806.4	1253.98005841882	-0.854322547191418	0.161352354322656	-5.29476344350718	1.19170575047484e-07	7.9336453908946e-07
ENSMUSG00000027799.12	1011.17198475411	-0.65156252652489	0.123072566950035	-5.29413290607167	1.1958244244354e-07	7.95845822745562e-07
ENSMUSG00000021917.16	1386.26840701624	-0.515643705831149	0.0974145263651073	-5.29329377323592	1.20132701157786e-07	7.99246203283796e-07
ENSMUSG00000026853.15	688.816640534535	-0.587333061043564	0.110962342567384	-5.29308454971463	1.20270279933228e-07	7.99899685747011e-07
ENSMUSG00000025372.16	1474.94635966887	0.640898739812608	0.121094396435852	5.29255488838505	1.20619250308297e-07	8.01958214758305e-07
ENSMUSG00000097833.1	14.1259292495974	4.25925657733597	0.804919126179998	5.29153357002415	1.21294919705829e-07	8.06186802819156e-07
ENSMUSG00000021133.9	2698.75002258883	-0.459407347367244	0.086837829907576	-5.2904056660122	1.22045357843455e-07	8.10909414242635e-07
ENSMUSG00000083534.1	13.8649229578836	3.99052858221354	0.754396107977222	5.28969932375901	1.22517600031792e-07	8.13781117858225e-07
ENSMUSG00000055065.7	7517.78598800106	-0.421764468063985	0.0797427477560628	-5.28906364443553	1.22944109960093e-07	8.16347283547495e-07
ENSMUSG00000027750.16	10988.3258829219	-0.622853502237448	0.117766268514618	-5.28889562430293	1.23057083119126e-07	8.16830572957619e-07
ENSMUSG00000057554.13	909.95643021585	-0.515158103311588	0.0974113036045651	-5.28848382322076	1.23334394313576e-07	8.18404036703702e-07
ENSMUSG00000035283.5	16.9915924810261	3.17290790469888	0.600096833576037	5.28732652327326	1.24116973480292e-07	8.23328161222892e-07
ENSMUSG00000023905.15	1500.79012237202	-0.603664381864407	0.114173710243244	-5.28724502845984	1.24172261882089e-07	8.23426173818424e-07
ENSMUSG00000028948.16	827.342347160409	0.695786729102681	0.131642833205091	5.28541290218731	1.25421536652231e-07	8.31439247376582e-07
ENSMUSG00000047746.14	15.4675299039357	6.66477492472719	1.26149557716886	5.2832328906652	1.26923871498495e-07	8.41124123967042e-07
ENSMUSG00000089697.1	9.43785647300254	6.94126878879486	1.31410920797429	5.28210954361613	1.27704797947748e-07	8.46023474018245e-07
ENSMUSG00000045751.16	259.246941604345	0.795490653382044	0.150605590962236	5.28194636267862	1.27818623748656e-07	8.4650163821813e-07
ENSMUSG00000019947.10	2413.47821130118	-0.450743188360379	0.0853384241065143	-5.28183163773669	1.27898708139873e-07	8.46756105193134e-07
ENSMUSG00000061393.14	27.3886111744342	2.25471431426114	0.427100798423305	5.27911519384813	1.29809182093376e-07	8.59124593307675e-07
ENSMUSG00000059991.7	47.3950990198831	-1.64144197312851	0.311012029358686	-5.27774432555937	1.30783765934347e-07	8.65292982622264e-07
ENSMUSG00000041870.16	1904.88718846148	0.444853076083451	0.0843872003874159	5.27157049933119	1.35261312135662e-07	8.94626153321616e-07
ENSMUSG00000056116.18	158.601025915069	-0.983967294918144	0.186680309520196	-5.27086813519394	1.35779996322176e-07	8.97764614589536e-07
ENSMUSG00000029397.15	718.283966542604	-0.636330829553811	0.120777164967217	-5.26863525672699	1.37441752270497e-07	9.08456460129385e-07
ENSMUSG00000102758.3	259.398212777572	-0.861171568538718	0.163454388298641	-5.26857417229633	1.37487487935388e-07	9.08463326491144e-07
ENSMUSG00000029811.14	16.5679052762564	5.89176114415829	1.11836463087401	5.26819337942926	1.37772930585429e-07	9.10053563259292e-07
ENSMUSG00000028540.6	159.186098447218	0.942903570022568	0.178988167842146	5.26796592975989	1.37943700414298e-07	9.10885546108056e-07
ENSMUSG00000025790.14	784.723604625878	-0.519023503295805	0.098530440000139	-5.26764625525951	1.38184059043623e-07	9.11300199110098e-07
ENSMUSG00000029468.17	43.4497765681825	1.71043612132161	0.324703784523183	5.26768150803457	1.38157533131456e-07	9.11300199110098e-07
ENSMUSG00000031532.7	1428.67432531508	-0.491853258536508	0.0933725341030061	-5.2676438875902	1.38185840770348e-07	9.11300199110098e-07
ENSMUSG00000042729.11	532.480563081865	0.706783345246321	0.134170105435038	5.26781538223154	1.38056844498295e-07	9.11300199110098e-07
ENSMUSG00000021990.16	145.711745007664	1.02931029855434	0.195433236002286	5.26681295162255	1.38812513912218e-07	9.15136018574713e-07
ENSMUSG00000029512.11	932.292637236754	0.692197281130272	0.131452971622832	5.26574083936527	1.3962513941677e-07	9.20194863374144e-07
ENSMUSG00000029364.15	1289.27541022079	-0.774574221593278	0.147104995252264	-5.26545152504844	1.39845217282766e-07	9.21346528775433e-07
ENSMUSG00000048865.16	13.6340078473965	4.58585717764762	0.871180979977548	5.26395465815358	1.40989235211873e-07	9.28582697887661e-07
ENSMUSG00000068417.8	22.395750978113	2.67813719419406	0.508802889657655	5.26360452865357	1.41258133883672e-07	9.30052339224374e-07
ENSMUSG00000039952.15	4733.62790256496	-0.526411524523421	0.100011836837488	-5.26349221421464	1.41344496156053e-07	9.30319586907961e-07
ENSMUSG00000021785.8	478.679167207946	-0.695694301469167	0.132177417614758	-5.2633370663726	1.41463878447394e-07	9.30803926656936e-07
ENSMUSG00000025507.13	366.275519262761	-0.852175528467766	0.161934300020344	-5.26247699443976	1.42127452762013e-07	9.34262767589879e-07
ENSMUSG00000033706.13	713.466594160651	0.637071905544974	0.121058790374804	5.26250017510142	1.42109528691415e-07	9.34262767589879e-07
ENSMUSG00000037573.5	1425.16954223492	0.540301128566374	0.102668692132798	5.26256950724097	1.42055931787361e-07	9.34262767589879e-07
ENSMUSG00000025616.14	960.576227132571	-0.537267766396284	0.102106269588962	-5.26184893992408	1.42613918789386e-07	9.37157419784765e-07
ENSMUSG00000028884.14	249.334714716473	0.807252715957784	0.153460187982133	5.26033967879521	1.43789526581706e-07	9.44577287580212e-07
ENSMUSG00000054958.6	9.18965914064824	6.93644582354031	1.31881275523168	5.25961384284743	1.4435823397272e-07	9.4800681922311e-07
ENSMUSG00000022508.5	339.740095817373	-0.730606148355328	0.13894393415703	-5.25828027533479	1.45408787072237e-07	9.54597415130235e-07
ENSMUSG00000021270.13	6264.20728597943	0.724206027127313	0.137743054536025	5.25765912166486	1.45900637895342e-07	9.57517102106174e-07
ENSMUSG00000022360.8	854.466365348326	0.739303514677569	0.140617228107804	5.25756000616641	1.45979269669887e-07	9.57723904467542e-07
ENSMUSG00000079092.4	28.592540241614	-2.23229581484561	0.424595143603606	-5.25746902307869	1.46051485799211e-07	9.57888495924159e-07
ENSMUSG00000028245.15	666.299310516205	-0.570814214258325	0.10859248205318	-5.25648003863457	1.4683870621838e-07	9.62740872222124e-07
ENSMUSG00000021318.15	1133.53609806116	-0.625548522083328	0.119010234222201	-5.25625822158607	1.47015832685371e-07	9.63591357410567e-07
ENSMUSG00000025656.17	246.280002600135	-0.858711628843458	0.163379418033364	-5.25593516723201	1.47274169360994e-07	9.64973401760864e-07
ENSMUSG00000027068.6	264.277482656695	-0.817822791060823	0.155626030247682	-5.25505141883555	1.47983121201141e-07	9.69306135486044e-07
ENSMUSG00000025785.5	259.993442094212	0.798533732603919	0.151989082012865	5.25388877956596	1.48920831099533e-07	9.75133985856316e-07
ENSMUSG00000002847.7	53.160554965188	-1.69798867767164	0.32327962916709	-5.25238377081292	1.50143211452289e-07	9.82821504917154e-07
ENSMUSG00000028212.16	219.68304208645	0.929017768338551	0.176892682808872	5.25187222889446	1.50560895285236e-07	9.85238311871352e-07
ENSMUSG00000044626.13	20.7343222986834	2.83194265720269	0.539366349308968	5.25049933283927	1.51687454063573e-07	9.92290796215683e-07
ENSMUSG00000027335.9	134.294593538561	-1.63036811385383	0.310594651660268	-5.24918283408544	1.52775388815515e-07	9.99086157553199e-07
ENSMUSG00000025147.7	389.996135614955	0.779444274057937	0.148552128520798	5.24694113655068	1.54645281177573e-07	1.01098917334647e-06
ENSMUSG00000042712.10	1866.53108497027	-0.738131304136533	0.140730080831271	-5.24501442603107	1.56270099521624e-07	1.0212828851373e-06
ENSMUSG00000030772.6	2658.37037541462	-0.597687701237875	0.113955226998286	-5.24493449736064	1.56337859740312e-07	1.02139729965344e-06
ENSMUSG00000075705.12	501.711232972849	-0.644542746325483	0.122890764108621	-5.24484285699277	1.56415583614281e-07	1.02157671496152e-06
ENSMUSG00000026049.11	112.50608025111	1.12451832463578	0.214420213031065	5.2444604393377	1.56740330888088e-07	1.02336884847427e-06
ENSMUSG00000062991.9	548.603451498814	-0.659250929669241	0.125709149564074	-5.24425574395619	1.56914425045091e-07	1.02417652185018e-06
ENSMUSG00000024491.16	905.599338964087	0.724289834756122	0.138133870258618	5.24339058480071	1.57652313617176e-07	1.02866236734161e-06
ENSMUSG00000048142.9	37.8232693593329	1.83282736459957	0.349630457637259	5.24218449669831	1.58686579994296e-07	1.03507854248526e-06
ENSMUSG00000027470.9	21.4964397780966	-2.98325845126374	0.569230322190784	-5.24086355727176	1.59826863861297e-07	1.04218190823896e-06
ENSMUSG00000031388.14	211.607723383094	0.822637837325277	0.156995724020107	5.2398741587377	1.60686135086811e-07	1.0474489081589e-06
ENSMUSG00000029217.16	99.3852174849777	-1.28580052068137	0.245393976869932	-5.23973952858218	1.60803403187938e-07	1.047877258671e-06
ENSMUSG00000036731.7	14.4940603054924	4.62132055225881	0.882462269097026	5.23684775439469	1.63342322442035e-07	1.0640809947546e-06
ENSMUSG00000005873.6	2205.1542847354	-0.49191721712788	0.0939356539911752	-5.23674660501212	1.6343182751684e-07	1.06432293953213e-06
ENSMUSG00000014837.15	93.6077812213846	1.137180362594	0.217188319429772	5.23591860547415	1.64166292984704e-07	1.06876358261182e-06
ENSMUSG00000098090.8	102.437897253514	1.15154802777901	0.219967097062153	5.23509217132433	1.64902551912902e-07	1.07321305399607e-06
ENSMUSG00000015202.13	568.392440862736	-0.618630508937431	0.118174620586029	-5.2348846636413	1.65087918562372e-07	1.07407552649815e-06
ENSMUSG00000056050.13	2008.96999939777	-0.524192784250561	0.100161405641719	-5.23348070938241	1.66347374587036e-07	1.08192332431408e-06
ENSMUSG00000017607.9	15.7505691476068	3.90101684866981	0.745775786988023	5.23081724659486	1.68762286022019e-07	1.09727877907791e-06
ENSMUSG00000040569.13	26.2678506239644	-2.66843117732674	0.51038379174124	-5.2282835397712	1.71090987889318e-07	1.11206406423102e-06
ENSMUSG00000036712.15	895.003428493623	-0.656950998296923	0.125655234801536	-5.22820238515754	1.71166087330746e-07	1.11219652333677e-06
ENSMUSG00000050315.14	40.9098531041598	-1.78903158033687	0.342210029052758	-5.22787594884036	1.7146848938552e-07	1.11380538407181e-06
ENSMUSG00000067851.11	1974.33802081251	0.637210410207905	0.121913055129237	5.22676106781521	1.7250518552786e-07	1.120181436375e-06
ENSMUSG00000030786.18	13.7007560079966	4.20645112740696	0.805137177134078	5.22451483656488	1.74612327564274e-07	1.13350225415007e-06
ENSMUSG00000028024.14	69.2081103817848	-1.49308085442831	0.285842823171059	-5.22343306669203	1.75635969746907e-07	1.13978323279243e-06
ENSMUSG00000049553.11	1262.30975366204	0.517482662398349	0.0990712090113767	5.22334054022622	1.75723793244031e-07	1.13998917896104e-06
ENSMUSG00000034919.2	15.8780105649529	3.99912380064411	0.765786597962453	5.22224313050748	1.76768666767459e-07	1.14640177155348e-06
ENSMUSG00000018999.14	828.929611190358	-0.55110571180929	0.105533802256375	-5.2220776663621	1.76926729840353e-07	1.147060856142e-06
ENSMUSG00000027408.7	1188.16553329277	-0.651529197023777	0.124791557792039	-5.22093968976274	1.78017513026335e-07	1.15376465314422e-06
ENSMUSG00000033596.5	462.352111492402	0.687449070440319	0.131682514935415	5.22050380627592	1.78437039488275e-07	1.15576026109111e-06
ENSMUSG00000097016.2	17.3313599711067	3.13003233724062	0.599565437717647	5.22050161723072	1.7843914879724e-07	1.15576026109111e-06
ENSMUSG00000058809.8	463.281767426109	0.855115281115269	0.163828434981848	5.21957791521366	1.79331359291895e-07	1.16116912316272e-06
ENSMUSG00000030842.12	960.521150556594	-0.682952915671227	0.130873593566298	-5.21841646630767	1.80459333315475e-07	1.1679412600108e-06
ENSMUSG00000042363.14	770.889127932325	-0.55931298562261	0.107181288165079	-5.21838275316456	1.80492177008311e-07	1.1679412600108e-06
ENSMUSG00000019850.11	201.350015068558	0.914271026649734	0.175206052620445	5.21826165806242	1.80610196772733e-07	1.16833298835321e-06
ENSMUSG00000001588.12	9.05663300261073	6.87085227018252	1.31678243618679	5.21791002170373	1.80953325952601e-07	1.17018019407783e-06
ENSMUSG00000004266.15	20.8623094533224	2.6234751232838	0.5029100331064	5.21658935113898	1.82247682344303e-07	1.17817561820864e-06
ENSMUSG00000027079.15	163.062416786005	0.897553419306157	0.172154165540705	5.21366077020037	1.85149919441368e-07	1.19617690119404e-06
ENSMUSG00000109819.1	9.23766310963325	6.88082798578887	1.31976902914956	5.21366074958039	1.85149940032297e-07	1.19617690119404e-06
ENSMUSG00000023908.8	120.672425604372	1.14381717314486	0.219608884711457	5.20842849617727	1.90446714557894e-07	1.23000618792158e-06
ENSMUSG00000038497.7	641.02253951025	-0.546726324065812	0.105022131621295	-5.20582010311198	1.93141690345973e-07	1.2470155197846e-06
ENSMUSG00000040488.18	952.371732738349	0.947257987798852	0.182051356234926	5.20324598173537	1.95837375964017e-07	1.2640186301901e-06
ENSMUSG00000025150.10	530.486532149184	-1.07050605487439	0.20574607552981	-5.20304483143975	1.96049550783753e-07	1.26498638719993e-06
ENSMUSG00000049907.8	53.5065178333338	-1.72745378742839	0.332071112119713	-5.20205981303677	1.97091767571715e-07	1.27130757724377e-06
